hasPassword,brandPresent,domainMismatch,domainLength,domainAge,specialCharCount,hasSensitiveField,numInputs,hasFileUpload,hasOTPField,label
0,0,1,17,11,2,0,3,0,0,1
0,0,1,15,148,7,0,5,0,0,1
0,0,0,14,3974,0,1,2,0,0,0
1,1,0,17,2956,0,1,9,0,1,0
1,1,1,16,96,6,0,3,0,0,1
0,0,1,14,1735,3,0,2,0,1,1
0,0,1,14,79,6,1,4,1,0,1
0,1,0,18,39,5,1,3,0,0,1
1,0,1,13,61,5,0,5,0,0,1
0,1,1,15,63,4,0,8,0,0,1
1,1,0,17,4152,0,1,5,0,0,0
0,1,0,12,88,1,1,3,0,1,0
0,0,1,16,45,1,0,3,0,1,1
0,0,1,6,15,6,1,7,0,0,1
0,0,0,10,2894,0,1,3,0,0,0
0,1,0,16,4063,0,1,6,0,1,0
0,0,0,10,188,3,0,1,0,0,0
0,0,1,8,2882,7,1,3,0,0,1
1,1,1,7,5,3,0,3,0,0,1
1,1,0,11,3960,1,1,6,0,0,0
1,1,0,7,1598,0,0,9,0,0,0
0,0,0,5,53,3,0,3,0,0,1
0,0,1,15,951,6,1,4,0,0,1
0,1,1,8,33,6,0,4,1,0,1
0,1,0,17,2920,0,1,3,0,0,0
0,0,1,10,147,0,0,5,0,0,1
0,1,1,9,82,3,0,4,0,0,1
1,0,1,11,120,5,0,3,0,0,1
0,1,1,7,62,5,1,8,0,0,1
1,0,0,10,51,1,1,14,0,0,0
1,1,0,7,3600,0,0,2,0,0,0
0,1,0,9,93,0,1,5,0,0,0
0,0,1,7,13,3,0,3,0,1,1
0,0,1,12,126,7,1,3,0,0,1
1,1,0,16,1776,2,1,14,0,1,0
0,0,0,15,137,0,1,2,0,0,0
0,1,1,12,1198,2,1,1,0,0,1
0,1,0,8,3090,0,1,4,0,1,0
1,1,1,19,107,0,0,7,0,0,1
1,1,1,8,651,5,0,2,0,0,1
1,0,1,7,118,3,0,6,0,0,1
0,0,1,8,53,0,1,8,0,0,1
1,1,0,19,4936,1,0,4,0,0,0
1,0,1,5,130,6,0,4,0,0,1
0,1,0,17,3389,0,1,4,0,1,0
0,1,0,7,939,1,1,9,0,0,0
0,1,0,15,2968,0,1,10,0,1,0
0,0,1,9,118,7,1,9,1,0,1
0,1,1,19,46,0,1,7,0,0,1
0,0,0,11,323,0,1,9,0,0,0
1,0,1,19,150,4,0,3,0,0,1
0,1,0,6,724,2,1,13,0,1,0
1,1,0,12,126,0,1,13,0,0,0
0,0,0,13,2990,1,0,3,0,0,0
1,1,1,7,145,0,0,1,0,0,1
0,1,1,8,66,2,1,5,0,0,1
1,0,0,17,345,0,1,6,0,0,0
1,1,0,17,53,1,1,2,0,0,0
0,0,0,11,134,3,1,2,0,0,1
0,1,0,11,522,0,1,9,0,1,0
0,0,0,12,1193,1,1,3,0,0,0
1,1,1,17,128,3,0,2,0,0,1
1,1,1,17,2438,1,0,6,0,0,0
0,0,0,11,2883,1,1,11,0,0,0
1,0,0,11,3136,1,1,8,0,1,0
0,0,1,7,143,0,1,4,0,0,1
1,1,0,13,924,1,0,8,0,0,0
0,0,0,11,3867,1,0,3,0,0,0
0,0,0,8,36,0,1,6,0,0,1
0,0,0,17,2610,0,0,3,0,0,0
1,1,0,11,3551,0,0,2,0,0,0
0,0,0,8,64,0,1,2,0,0,0
0,0,0,19,2317,0,1,2,0,0,0
1,1,0,11,3305,1,0,7,0,0,0
1,0,0,14,1619,2,1,6,0,0,0
0,0,1,8,2324,3,1,7,0,0,1
1,1,0,10,68,0,1,2,0,0,0
0,1,0,11,623,1,1,5,0,1,0
1,1,0,19,1881,0,0,12,0,0,0
0,1,0,16,2148,0,1,6,0,0,0
0,1,0,5,418,0,1,8,0,0,0
0,1,1,9,486,3,0,2,0,1,1
0,1,0,9,2154,1,1,3,0,0,0
0,0,1,13,67,2,1,7,0,0,1
0,1,1,8,614,2,1,3,0,0,1
0,1,0,18,1694,0,1,7,0,1,0
1,1,0,17,3388,1,0,2,0,0,0
1,0,1,12,75,2,0,5,0,0,1
0,1,1,15,51,3,1,9,1,0,1
0,1,0,17,54,0,1,10,0,0,0
0,1,0,10,4037,0,1,3,0,0,0
0,0,1,8,88,7,0,3,0,0,1
0,0,0,15,116,2,1,10,0,1,0
1,1,0,5,4139,0,0,2,0,0,0
0,0,0,13,180,3,0,2,0,0,0
0,0,1,7,37,4,0,2,0,1,1
0,0,1,14,2620,1,0,1,0,0,0
1,0,0,11,3334,1,1,5,0,0,0
0,0,0,17,133,5,1,3,0,0,1
1,0,0,18,1035,1,1,13,0,0,0
0,0,0,8,3275,1,0,1,0,0,0
0,0,0,16,844,1,0,8,0,0,0
0,0,0,13,88,0,1,8,0,0,1
0,0,1,12,190,7,1,9,0,0,1
1,1,0,7,1799,2,1,9,0,1,0
0,1,0,14,1791,1,1,5,0,0,0
0,1,0,6,38,1,1,3,0,0,0
0,1,1,17,29,0,1,6,0,0,1
0,1,0,10,915,0,1,3,0,0,0
0,0,0,16,1980,0,1,1,0,0,0
0,1,1,12,98,2,0,10,1,0,1
0,1,1,6,137,0,0,1,0,0,1
0,1,1,15,2531,3,0,4,0,1,1
0,0,0,9,76,4,0,4,0,0,1
1,1,1,16,135,5,0,2,0,0,1
1,0,0,17,3749,2,1,9,0,1,0
0,0,1,9,762,5,0,7,0,0,1
0,0,0,15,996,0,1,1,0,0,0
0,0,0,6,86,1,0,2,0,1,1
0,1,0,8,3435,1,1,3,0,1,0
1,1,0,8,40,1,0,2,0,0,0
1,1,1,15,94,2,0,5,0,0,1
0,0,1,16,94,3,1,6,1,0,1
1,1,1,8,95,4,0,7,0,0,1
0,1,0,10,3045,1,1,5,0,0,0
0,1,1,13,644,5,1,6,1,0,1
1,0,1,13,3680,2,1,10,0,0,0
0,0,0,18,4225,0,1,9,0,0,0
1,1,1,10,145,0,0,1,0,0,1
1,1,0,10,1199,0,0,10,0,0,0
1,1,0,11,951,3,1,6,0,0,0
0,0,0,17,2921,1,0,2,0,0,0
0,1,0,8,2125,1,1,9,0,0,0
0,0,1,7,2344,3,0,4,0,1,1
1,1,0,12,140,1,1,4,0,0,0
0,1,0,16,120,0,1,4,0,1,0
0,0,1,13,179,5,1,7,0,0,1
1,0,1,10,51,0,0,2,0,0,1
0,0,0,7,3131,1,0,3,0,0,0
0,1,1,12,23,4,0,3,0,0,1
0,1,0,5,3517,0,1,5,0,1,0
0,1,0,15,3333,0,1,4,0,0,0
0,0,1,16,56,3,0,5,0,1,1
1,1,1,18,147,4,0,2,0,0,1
0,0,0,12,109,4,1,1,0,0,1
1,1,0,9,4356,1,0,11,0,0,0
0,0,1,15,39,6,0,7,0,0,1
1,0,1,9,41,0,0,6,0,0,1
0,1,1,6,57,5,0,2,0,1,1
0,0,0,17,4418,0,0,3,0,0,0
0,1,0,10,4626,0,1,3,0,1,0
0,1,1,9,95,3,0,3,0,1,1
0,1,0,11,3620,1,1,11,0,0,0
0,1,1,12,2467,2,1,6,0,0,1
0,0,1,17,131,5,1,7,0,0,1
0,1,0,15,4937,0,1,5,0,0,0
0,0,0,15,4501,1,0,2,0,0,0
0,0,0,15,381,1,1,12,0,0,1
1,0,1,18,172,4,0,2,0,0,1
0,0,0,18,4001,0,0,3,0,0,0
0,1,0,11,2912,1,1,8,0,0,0
0,1,0,8,1267,1,1,6,0,1,0
1,1,0,15,3290,1,1,8,0,1,0
0,1,0,9,3275,0,1,14,0,1,0
1,1,0,7,4837,1,1,2,0,0,0
0,1,1,17,1345,2,0,3,0,1,1
1,1,1,15,145,3,0,4,0,0,1
1,1,0,15,78,1,0,3,0,0,0
1,0,0,11,689,2,1,6,0,0,0
1,0,0,13,1853,2,1,9,0,0,0
0,0,0,11,1105,1,0,2,0,0,0
0,0,1,10,43,1,0,1,0,1,1
0,0,0,15,189,1,0,6,0,0,0
1,1,0,7,56,1,0,3,0,0,0
0,0,1,15,2417,6,0,8,0,0,1
0,0,1,10,513,0,0,1,0,0,1
1,0,1,10,125,4,0,7,0,0,1
0,0,1,16,75,1,0,2,0,1,1
0,0,1,18,553,2,0,4,0,1,1
1,1,0,4,2482,0,1,14,0,1,0
1,0,1,7,2352,3,0,7,0,0,1
1,1,0,8,40,3,0,6,0,0,0
0,1,0,6,2819,0,1,3,0,0,1
1,0,1,15,124,5,0,7,0,0,1
0,0,0,13,963,2,1,8,0,1,0
0,0,1,17,2170,0,1,8,1,0,1
1,1,1,5,51,5,0,1,0,0,1
0,0,1,19,78,4,1,5,1,0,1
0,0,0,13,139,0,0,9,0,0,1
0,1,0,13,160,1,1,11,0,0,0
0,1,0,12,54,3,0,3,0,1,1
1,0,1,14,104,5,0,5,0,0,1
0,1,1,5,51,5,1,4,0,0,1
0,1,0,6,3956,0,1,3,0,0,0
0,0,0,7,4955,1,0,2,0,0,0
0,0,0,8,2147,2,1,10,0,0,0
1,1,0,14,4228,1,1,2,0,0,0
0,0,0,17,80,4,1,5,0,0,1
1,1,1,9,30,2,0,5,0,0,1
1,1,0,11,390,0,0,2,0,0,0
0,0,0,12,3335,2,1,1,0,0,0
0,1,0,10,135,1,1,3,0,1,0
0,0,0,17,4505,0,1,1,0,0,0
0,0,1,13,41,5,1,7,0,0,1
0,0,0,7,52,2,1,9,0,0,1
0,1,1,4,131,4,1,3,0,0,1
1,1,0,16,4896,1,0,5,0,0,0
0,0,0,10,1279,4,1,5,0,0,1
1,0,0,15,37,6,0,6,0,0,1
0,0,1,13,2703,5,0,8,0,0,1
1,1,0,8,3470,0,0,4,0,0,0
0,0,0,16,1401,0,0,3,0,0,0
0,1,0,10,3664,0,1,5,0,0,0
0,0,0,10,499,0,1,11,0,1,0
0,1,0,10,4516,1,1,5,0,0,0
0,1,1,10,2249,3,0,2,0,1,1
0,1,0,16,3449,2,1,3,0,0,0
1,1,0,7,630,0,0,3,0,0,0
1,1,1,9,1665,0,0,3,0,0,1
0,0,0,13,968,0,1,3,0,0,0
0,1,0,10,3210,1,1,6,0,1,0
0,1,0,9,3486,0,1,6,0,1,0
1,1,0,18,24,0,0,7,0,0,1
0,1,0,14,1514,1,1,4,0,1,0
1,1,0,11,3907,1,1,4,0,0,0
0,1,0,14,2766,0,1,5,0,1,0
0,1,0,6,1838,1,1,11,0,0,0
0,0,0,15,4555,1,0,2,0,0,0
0,1,1,9,114,0,0,7,0,0,1
0,1,1,17,32,3,0,3,0,1,1
1,1,0,13,2284,0,1,2,0,0,0
0,1,1,11,99,2,0,8,0,0,1
0,0,0,8,4148,1,0,6,0,0,0
0,0,1,17,80,4,1,8,0,0,1
0,1,1,9,73,1,1,5,0,1,0
0,0,0,12,3196,0,0,3,0,0,0
1,1,0,8,1802,1,1,2,0,0,0
0,1,0,6,160,1,1,4,0,1,0
0,1,1,14,1395,3,0,3,1,0,1
0,0,0,15,2091,1,0,2,0,0,0
1,1,0,15,1925,2,1,2,0,0,0
0,1,0,13,90,0,1,10,0,1,0
0,1,0,10,77,6,1,6,1,0,1
0,1,1,17,103,2,1,6,0,0,1
1,1,0,10,620,3,1,2,0,0,0
0,1,0,14,2712,0,1,3,0,1,0
1,0,0,19,12,0,1,6,0,0,0
0,0,1,6,74,6,0,3,0,0,1
1,1,0,7,1055,0,0,3,0,0,0
1,1,0,11,630,0,1,4,0,0,0
0,1,1,17,2327,0,1,5,0,0,1
1,1,0,8,72,1,0,3,0,0,0
0,0,1,13,32,2,0,8,0,0,1
1,1,1,15,134,6,0,7,0,0,1
1,0,1,17,164,5,0,7,0,0,1
1,1,0,6,4951,1,0,2,0,0,0
1,1,0,20,102,1,1,4,0,0,0
1,1,1,7,44,4,0,7,0,0,1
0,0,0,18,24,1,0,7,0,0,0
0,1,1,20,8,2,0,4,0,1,1
0,1,0,19,1681,0,1,6,0,0,0
0,1,1,16,16,0,1,2,1,0,1
1,1,1,14,132,4,0,5,0,0,1
1,1,0,13,3166,0,1,3,0,0,0
0,0,0,15,2451,0,1,14,0,1,0
0,0,0,12,2801,2,1,8,0,1,0
0,1,0,19,3822,1,1,3,0,0,0
0,0,1,16,14,4,1,5,0,0,1
0,0,0,10,824,3,1,2,0,0,0
1,1,0,9,1960,0,0,3,0,0,0
0,0,1,12,40,5,0,1,1,0,1
0,1,0,15,2287,2,0,3,0,0,1
0,0,0,19,1402,0,1,8,0,0,0
0,0,0,8,2253,1,1,8,0,0,0
1,1,0,18,426,0,1,8,0,0,0
1,1,1,9,151,4,0,3,0,0,1
1,1,1,17,52,6,0,6,0,0,1
0,1,1,11,78,1,0,5,0,1,1
0,1,1,13,61,0,0,7,0,0,1
0,0,1,11,40,2,0,2,0,1,1
0,1,0,8,2058,0,1,12,0,1,0
0,0,0,6,2072,1,0,2,0,0,0
0,1,0,13,1265,0,1,5,0,0,0
0,1,1,17,3007,1,1,5,0,0,0
1,0,1,13,21,0,0,6,0,0,1
0,0,0,14,1759,2,0,10,0,0,1
0,0,0,13,68,4,1,6,0,0,1
1,1,0,13,4010,0,0,2,0,0,0
0,0,0,13,19,7,1,6,0,0,1
0,1,0,13,75,4,0,3,0,1,1
0,1,0,17,1488,0,1,8,0,0,0
0,0,0,8,2281,1,0,1,0,0,0
0,1,1,7,52,2,0,3,1,0,1
1,1,0,20,903,1,0,4,0,0,0
0,0,1,12,123,4,1,6,0,0,1
0,0,1,14,78,6,1,5,1,0,1
1,1,0,7,43,1,0,2,0,0,0
1,1,0,9,40,0,0,6,0,0,0
1,0,0,11,2285,2,1,14,0,0,0
0,1,1,18,823,2,1,6,0,0,1
0,0,1,15,32,5,1,6,0,0,1
0,0,1,6,18,3,0,3,0,0,1
0,1,1,7,2858,4,1,5,0,0,1
0,0,1,14,126,0,0,8,0,0,1
1,1,0,4,1678,0,0,2,0,0,0
0,0,1,9,145,2,0,1,0,0,1
0,1,1,15,1737,3,0,5,0,1,1
0,1,1,11,144,3,1,1,0,0,1
0,0,1,12,105,2,1,10,0,0,1
0,0,1,14,1321,7,1,1,0,0,1
0,0,0,15,199,1,0,9,0,0,1
1,1,0,17,41,0,1,9,0,1,0
0,0,0,19,3133,1,1,9,0,0,0
1,1,0,12,2811,0,0,3,0,0,0
0,0,0,17,928,1,1,3,0,0,0
0,1,0,13,4792,0,1,12,0,1,0
0,1,0,12,4659,1,1,4,0,0,0
1,0,1,9,9,4,0,3,0,0,1
1,1,1,13,2645,2,0,1,0,0,1
0,0,0,11,3852,1,0,1,0,0,0
0,1,1,16,110,2,1,2,0,0,1
0,1,0,10,1032,0,1,3,0,1,0
0,0,0,12,2924,1,1,10,0,0,0
0,0,1,10,198,6,0,5,0,0,1
1,1,0,10,2467,0,1,2,0,0,0
0,0,0,10,4869,0,1,2,0,0,0
0,1,0,8,2804,0,1,4,0,0,0
1,1,0,17,3129,1,1,8,0,0,0
1,1,0,8,2344,1,0,3,0,0,0
0,0,1,16,57,0,1,5,1,0,1
0,0,1,13,9,5,1,3,0,0,1
0,1,0,14,3668,1,1,5,0,0,0
1,0,0,15,1799,1,1,9,0,0,0
1,1,0,5,76,3,0,3,0,0,0
1,0,1,8,141,3,0,3,0,0,1
0,1,1,9,85,4,0,5,0,1,1
0,0,1,14,141,0,1,7,0,0,1
1,0,0,17,1160,3,1,7,0,0,0
1,0,0,6,1575,2,1,13,0,0,0
0,1,1,15,36,5,1,3,0,0,1
0,0,0,11,4964,0,0,1,0,0,0
0,1,1,10,4100,1,1,4,0,0,0
0,1,0,6,86,0,1,3,0,0,0
0,1,1,5,116,4,0,4,0,1,1
0,1,1,7,27,0,1,5,1,0,1
0,1,0,11,56,0,1,5,0,1,0
0,0,0,17,3714,1,1,1,0,0,0
0,1,0,19,2230,0,1,6,0,1,0
0,0,0,16,1542,1,1,6,0,1,0
0,0,1,18,30,0,1,8,1,0,1
1,1,0,17,1959,3,0,8,0,0,0
0,1,0,10,3231,3,1,3,0,0,0
0,0,1,17,54,3,0,3,0,1,1
1,1,0,18,140,2,1,8,0,0,0
1,1,0,13,1159,2,1,12,0,1,0
0,0,0,9,1532,0,0,1,0,0,0
0,0,0,17,2075,1,1,11,0,0,0
0,0,0,10,41,3,1,7,0,0,1
0,0,0,9,97,1,1,12,0,0,1
0,0,0,17,3091,0,1,3,0,0,0
0,1,0,14,3895,3,1,4,0,1,0
0,1,1,10,148,2,1,4,0,0,1
1,1,0,6,3596,1,0,6,0,0,0
1,1,0,5,7,3,0,1,0,0,1
0,1,1,7,9,0,1,5,1,0,1
1,0,0,16,5,2,0,6,0,0,1
0,1,0,12,2030,0,1,4,0,1,0
0,1,0,18,54,0,1,8,0,0,1
0,1,0,6,3933,2,1,6,0,1,0
0,0,0,9,1710,0,1,1,0,0,0
1,1,1,13,1612,5,0,6,0,0,1
1,1,1,7,170,4,0,5,0,0,1
1,1,0,12,74,0,1,4,0,0,0
1,1,1,14,100,0,0,3,0,0,1
0,1,0,9,3822,1,1,6,0,0,0
1,1,1,13,13,3,0,3,0,0,1
0,0,1,12,10,3,0,3,0,1,1
1,1,0,9,572,0,1,10,0,0,0
0,0,0,14,761,1,0,10,0,0,0
1,0,1,12,106,0,0,3,0,0,1
1,1,0,11,3570,0,1,12,0,0,0
0,1,1,16,141,6,0,3,0,0,1
0,1,1,15,76,0,1,5,1,0,1
0,1,0,9,4232,2,1,4,0,0,0
0,1,0,14,2655,0,1,4,0,1,0
0,0,0,18,48,1,0,1,0,0,0
1,1,0,12,2697,2,1,4,0,0,0
0,1,0,16,1928,1,1,9,0,1,0
0,1,0,18,61,4,0,3,0,1,1
1,1,0,6,996,0,1,4,0,0,0
0,0,1,8,103,7,0,8,0,0,1
0,1,0,9,1334,0,1,5,0,1,0
1,1,0,14,2746,0,0,5,0,0,0
0,1,0,19,590,0,1,3,0,0,0
1,1,0,13,2501,1,0,11,0,0,0
1,0,1,12,39,6,0,4,0,0,1
0,0,0,14,2832,2,1,9,0,1,0
0,0,0,14,2605,0,0,1,0,0,0
0,0,0,10,70,0,0,10,0,0,0
0,1,0,13,4969,1,1,5,0,1,0
0,1,0,12,2727,0,1,3,0,1,0
1,0,0,14,1351,0,1,7,0,1,0
1,1,1,15,561,0,0,4,0,0,1
0,1,0,17,1714,1,1,3,0,1,0
1,1,0,15,2498,5,0,7,0,0,1
1,1,0,12,17,1,1,8,0,1,0
0,1,0,10,18,1,1,3,0,1,0
0,1,0,16,2575,0,1,7,0,1,0
0,0,0,18,1917,1,1,2,0,0,0
0,0,1,12,90,2,0,1,0,0,1
0,0,0,8,119,5,1,1,0,0,1
0,1,0,7,1412,1,1,9,0,1,0
1,0,0,9,1761,1,1,13,0,1,0
1,1,0,17,1865,1,1,2,0,0,0
0,1,1,18,988,6,0,6,1,0,1
0,0,0,11,2987,1,0,2,0,0,0
0,1,0,15,1374,2,1,8,0,0,0
1,1,0,7,765,0,0,8,0,0,0
1,1,0,16,142,0,1,4,0,0,0
0,1,0,7,3647,0,1,10,0,1,0
0,0,1,19,79,0,1,3,0,0,1
0,0,1,9,182,5,0,8,0,0,1
1,0,0,13,898,0,1,9,0,1,0
0,0,0,8,2897,1,1,8,0,0,0
0,0,1,9,158,0,0,1,0,0,1
0,0,0,11,1576,0,0,2,0,0,0
0,0,1,18,26,3,0,4,0,1,1
0,0,0,6,188,0,0,12,0,0,1
0,1,0,7,3896,0,1,3,0,0,0
0,0,0,5,84,0,1,2,0,0,0
1,0,1,8,58,2,0,6,0,0,1
1,1,0,14,2751,2,1,13,0,1,0
1,1,1,11,2948,4,0,7,0,0,1
0,0,0,16,4958,0,0,8,0,0,0
1,1,1,4,161,0,0,6,0,0,1
0,1,0,15,2368,0,1,4,0,1,0
0,1,0,16,517,1,1,8,0,0,0
1,1,0,13,2407,0,1,6,0,1,0
1,1,0,14,3440,1,0,5,0,0,0
1,0,0,19,1787,1,1,8,0,1,0
1,1,0,12,162,6,0,3,0,0,1
0,1,0,14,2569,1,1,3,0,1,0
0,0,1,11,170,0,0,7,0,0,1
0,1,0,17,2922,0,1,4,0,0,0
0,0,0,19,1164,0,0,2,0,1,1
0,0,0,8,293,2,1,11,0,0,0
1,1,0,13,168,2,1,3,0,0,0
0,1,0,14,164,1,1,6,0,1,0
1,1,0,17,3105,2,0,2,0,0,0
1,1,0,20,2665,2,1,6,0,1,0
0,0,0,17,89,0,0,2,0,0,0
1,1,1,18,60,2,0,7,0,0,1
1,0,1,20,16,5,0,2,0,0,1
0,1,1,13,113,4,0,5,0,1,1
0,0,1,18,22,2,1,5,0,0,1
0,1,0,15,84,3,0,2,0,1,1
1,1,0,19,2739,1,0,2,0,0,0
0,0,1,8,89,6,1,8,0,0,1
0,0,1,6,65,3,0,2,0,1,1
1,1,0,8,3085,1,0,11,0,0,0
0,1,1,17,1009,2,0,8,0,0,1
1,1,0,10,3245,1,0,3,0,0,0
1,0,0,7,3164,1,1,5,0,0,0
0,1,0,10,1146,1,1,9,0,0,0
1,1,0,4,3599,0,0,3,0,0,0
0,1,0,6,3091,1,1,4,0,1,0
0,0,0,7,3610,2,0,11,0,0,0
1,0,1,16,163,4,0,6,0,0,1
1,1,0,6,504,2,0,4,0,0,0
1,1,1,18,160,0,0,4,0,0,0
1,1,1,17,76,6,0,6,0,0,1
0,1,0,13,19,2,1,8,0,1,0
1,1,0,16,3392,0,0,4,0,0,0
0,1,0,18,37,3,1,7,0,0,1
0,1,0,8,999,1,1,7,0,1,0
0,0,0,6,1650,4,0,5,0,1,1
0,1,0,20,3875,1,1,5,0,0,0
0,1,0,13,1977,1,1,12,0,0,0
0,1,0,17,4055,0,1,4,0,0,0
0,1,1,18,52,3,1,10,1,0,1
0,0,1,13,106,4,1,3,1,0,1
0,1,0,10,4555,1,1,3,0,1,0
0,1,1,9,2538,0,1,8,0,0,1
0,1,0,8,412,0,1,3,0,0,0
0,0,0,15,76,6,1,3,0,0,1
0,0,0,11,2434,1,0,9,0,0,0
0,0,1,17,198,2,0,3,0,0,1
1,1,1,9,2174,4,0,3,0,0,1
0,1,0,18,3121,0,1,6,0,0,0
0,0,0,18,1258,1,0,3,0,0,0
0,0,1,12,169,2,0,3,0,0,1
1,0,0,14,2051,0,1,14,0,0,0
1,0,1,16,179,6,0,2,0,0,1
0,1,0,15,3341,0,1,5,0,1,0
1,0,0,15,1046,0,1,11,0,0,0
0,1,0,9,160,1,1,3,0,0,0
1,1,0,8,4620,1,0,3,0,0,0
0,0,1,12,2022,6,1,7,0,0,1
0,0,0,15,16,1,0,12,0,0,1
0,1,0,13,536,2,1,12,0,0,0
0,0,0,12,109,0,1,8,0,0,0
0,0,1,6,196,3,1,9,0,0,1
0,0,0,15,184,2,1,10,0,1,0
0,1,0,12,1231,0,0,5,0,1,1
0,0,0,20,4425,0,0,2,0,0,0
1,1,0,19,4280,1,0,3,0,0,0
0,1,1,6,22,6,1,3,1,0,1
1,0,1,16,6,2,0,4,0,0,1
0,1,0,9,3105,1,1,3,0,1,0
0,0,0,11,2295,1,0,2,0,0,0
0,1,0,17,3406,0,1,6,0,0,0
0,0,1,6,132,2,1,5,0,0,1
0,0,1,4,47,0,1,4,0,0,1
0,0,0,14,1347,1,1,3,0,0,0
0,1,1,16,49,4,0,8,1,0,1
0,1,1,8,54,4,1,10,1,0,1
1,1,0,18,3584,0,1,4,0,0,0
0,1,0,8,1470,4,1,3,0,0,1
0,1,0,7,3697,0,1,7,0,0,0
0,0,1,8,99,7,0,4,1,0,1
0,1,0,16,4994,0,1,6,0,1,0
1,1,0,7,4607,0,0,6,0,0,0
0,1,0,18,946,0,1,4,0,0,0
0,0,0,13,4411,0,0,2,0,0,0
0,0,1,13,59,7,0,1,1,0,1
1,1,0,11,150,6,0,7,0,0,1
1,1,1,11,72,0,0,4,0,0,1
1,0,1,15,117,0,0,7,0,0,1
0,1,0,12,2290,0,1,3,0,0,0
1,0,1,16,149,3,0,5,0,0,1
0,1,1,15,1791,0,1,5,0,0,1
0,0,0,8,191,1,0,2,0,0,0
0,0,0,12,3350,1,0,1,0,0,0
1,0,0,15,34,0,0,7,0,0,1
0,1,0,14,2772,1,1,9,0,1,0
0,1,0,8,1767,0,1,4,0,0,0
1,0,1,14,10,0,0,3,0,0,1
0,0,0,6,4007,0,0,1,0,0,0
1,0,1,7,87,5,0,7,0,0,1
1,0,1,8,655,5,0,4,0,0,1
0,0,0,13,2573,0,0,12,0,0,0
1,0,1,16,133,6,0,3,0,0,1
0,1,1,19,72,7,1,9,1,0,1
1,0,0,9,400,1,1,8,0,0,0
0,0,0,8,4271,0,1,1,0,0,0
0,0,0,14,1237,1,0,10,0,0,0
0,0,0,6,3079,1,0,3,0,0,0
0,1,0,16,774,4,0,3,0,1,1
0,1,1,7,120,0,0,3,0,1,1
0,0,1,10,110,0,0,1,0,1,1
0,0,1,11,2544,0,0,6,0,0,1
1,1,0,17,783,0,0,5,0,0,0
0,1,1,8,21,3,1,4,1,0,1
1,1,0,13,1772,0,1,4,0,0,0
0,1,0,17,516,1,1,14,0,0,0
0,0,1,12,51,6,1,10,1,0,1
0,1,1,6,1691,4,0,3,0,1,1
0,0,1,15,1644,4,1,5,1,0,1
0,0,1,19,169,0,1,1,0,0,1
1,1,0,15,409,0,1,11,0,0,0
1,1,0,9,2125,0,0,4,0,0,0
0,0,0,5,60,0,0,6,0,0,0
0,1,1,10,15,5,0,1,0,1,1
1,1,1,15,75,0,0,3,0,0,1
1,1,0,10,3643,0,0,2,0,0,0
1,1,0,10,147,0,1,4,0,0,0
0,1,1,7,25,0,1,8,0,0,1
0,0,1,10,427,1,0,5,0,1,1
0,0,1,6,109,3,0,4,0,0,1
0,0,1,16,73,4,1,8,0,0,1
0,0,1,12,111,5,0,4,0,1,1
1,0,1,14,1792,2,0,7,0,0,1
0,0,1,12,39,2,0,3,0,1,1
0,1,1,10,2499,0,1,5,0,0,1
0,0,0,12,4569,1,1,2,0,0,0
1,1,0,7,1012,1,0,3,0,0,0
1,1,0,10,1360,3,1,5,0,0,0
0,0,0,14,2533,0,0,2,0,0,0
1,1,0,15,2421,2,1,9,0,0,0
0,1,0,6,4562,1,1,5,0,0,0
0,0,1,19,1184,0,0,8,0,0,1
0,0,1,9,2617,2,1,7,0,0,0
0,1,1,15,2003,6,0,6,1,0,1
0,1,1,9,31,4,0,5,0,1,1
0,1,1,5,37,3,1,1,0,0,1
0,0,1,7,1613,0,0,2,0,1,1
0,0,1,7,111,0,0,4,0,0,1
1,1,0,9,4841,1,1,4,0,0,0
0,0,0,16,113,0,0,1,0,0,1
0,1,0,8,4325,0,1,6,0,1,0
0,0,1,11,103,0,1,1,0,0,1
1,0,0,14,3732,2,1,10,0,0,0
1,1,0,14,2993,1,0,3,0,0,0
0,0,1,15,626,5,0,3,0,1,1
0,1,1,8,38,7,1,4,1,0,1
0,0,0,8,100,1,1,3,0,0,0
1,0,1,15,176,2,0,1,0,0,1
0,0,0,12,73,4,1,2,0,0,1
1,1,0,12,3101,0,0,9,0,0,0
1,1,0,14,4587,1,1,3,0,0,0
1,1,0,14,1629,2,0,4,0,0,0
0,0,1,19,85,3,1,3,0,0,1
1,1,0,7,402,1,0,2,0,0,0
0,0,1,19,2004,2,0,7,0,0,1
0,1,0,8,4071,1,1,3,0,0,0
1,0,1,14,99,4,0,5,0,0,1
1,1,0,13,4391,0,0,3,0,0,0
1,1,1,16,1763,6,0,3,0,0,1
0,0,1,19,106,0,0,3,0,1,1
0,1,0,14,1669,1,1,5,0,0,0
1,1,0,11,4123,3,0,3,0,0,0
1,1,1,5,53,0,0,4,0,0,1
0,1,0,17,3927,1,1,3,0,0,0
0,0,0,15,98,2,1,8,0,1,0
0,1,0,8,34,0,1,4,0,0,1
1,1,0,7,1235,1,0,2,0,0,0
0,1,0,14,145,0,1,3,0,0,0
1,0,1,17,17,6,0,3,0,0,1
1,1,1,16,7,0,0,6,0,0,1
0,0,1,6,98,2,1,9,1,0,1
